5.304834551826244803e+22 3.688476270627290862e-27 5.190233102281248575e-12 1.021606610844852217e+07 -7.235730836186802234e-09 -7.235730836186802234e-09
5.347273228240854345e+22 3.682012602932403896e-27 5.178886632088670903e-12 1.021162737196804211e+07 -7.273865237910322281e-09 -7.273865237910322281e-09
5.389711904655464727e+22 3.675524181293020924e-27 5.167500856258654532e-12 1.020716412836654112e+07 -7.311626711431987299e-09 -7.311626711431987299e-09
5.432150581070074269e+22 3.669011466874996112e-27 5.156076640698806439e-12 1.020267658832237683e+07 -7.349015504204409473e-09 -7.349015504204409473e-09
5.474589257484683811e+22 3.662474919133526529e-27 5.144614847546475068e-12 1.019816496258630045e+07 -7.386031906449522446e-09 -7.386031906449522446e-09
5.517027933899294192e+22 3.655914995755842495e-27 5.133116335059153741e-12 1.019362946195804887e+07 -7.422676250600681084e-09 -7.422676250600681084e-09
5.559466610313903735e+22 3.649332152605134837e-27 5.121581957507429431e-12 1.018907029726312868e+07 -7.458948910743580030e-09 -7.458948910743580030e-09
5.601905286728513277e+22 3.642726843665706854e-27 5.110012565070438932e-12 1.018448767932984047e+07 -7.494850302048225462e-09 -7.494850302048225462e-09
5.644343963143123658e+22 3.636099520989356736e-27 5.098409003733866335e-12 1.017988181896653213e+07 -7.530380880203229587e-09 -7.530380880203229587e-09
5.686782639557734040e+22 3.629450634642987570e-27 5.086772115190448716e-12 1.017525292693907395e+07 -7.565541140841088855e-09 -7.565541140841088855e-09
5.729221315972344421e+22 3.622780632657436310e-27 5.075102736743014244e-12 1.017060121394861117e+07 -7.600331618963148681e-09 -7.600331618963148681e-09
5.771659992386953963e+22 3.616089960977537509e-27 5.063401701210015577e-12 1.016592689060951583e+07 -7.634752888365516936e-09 -7.634752888365516936e-09
5.814098668801563505e+22 3.609379063413401005e-27 5.051669836833577101e-12 1.016123016742758267e+07 -7.668805561051310765e-09 -7.668805561051310765e-09
5.856537345216173887e+22 3.602648381592910006e-27 5.039907967190043910e-12 1.015651125477851927e+07 -7.702490286651643389e-09 -7.702490286651643389e-09
5.898976021630783429e+22 3.595898354915437437e-27 5.028116911103010712e-12 1.015177036288662441e+07 -7.735807751840585734e-09 -7.735807751840585734e-09
5.941414698045393810e+22 3.589129420506771214e-27 5.016297482558837121e-12 1.014700770180375502e+07 -7.768758679744786114e-09 -7.768758679744786114e-09
